H,M,E,B,HSubs,MSubs,ESubs,BSubs
0.010976,0.5,80,1,15,51,6,5
0.0135,0.048668,260,1,16,24,24,5
0.0135,0.048668,270,1,16,24,25,5
0.0135,0.048668,280,0.75,16,24,26,4
0.0135,0.055296,250,1,16,25,23,5
0.0135,0.055296,270,1,16,25,25,5
0.0135,0.0625,240,1,16,26,22,5
0.0135,0.0625,250,1,16,26,23,5
0.0135,0.0625,260,0.75,16,26,24,4
0.0135,0.0625,270,0.5,16,26,25,3
0.0135,0.070304,200,1,16,27,18,5
0.0135,0.070304,210,0.75,16,27,19,4
0.0135,0.070304,230,0.5,16,27,21,3
0.0135,0.070304,230,1,16,27,21,5
0.0135,0.070304,240,0.5,16,27,22,3
0.0135,0.070304,240,0.75,16,27,22,4
0.0135,0.070304,240,1,16,27,22,5
0.0135,0.070304,250,0.75,16,27,23,4
0.0135,0.070304,250,1,16,27,23,5
0.0135,0.070304,280,0.5,16,27,26,3
0.0135,0.078732,190,1,16,28,17,5
0.0135,0.078732,200,0.75,16,28,18,4
0.0135,0.078732,210,1,16,28,19,5
0.0135,0.078732,220,0.5,16,28,20,3
0.0135,0.078732,250,1,16,28,23,5
0.0135,0.078732,260,0.5,16,28,24,3
0.0135,0.078732,270,0.5,16,28,25,3
0.0135,0.087808,180,1,16,29,16,5
0.0135,0.087808,190,0.75,16,29,17,4
0.0135,0.087808,210,1,16,29,19,5
0.0135,0.097556,160,0.75,16,30,14,4
0.0135,0.097556,210,1,16,30,19,5
0.0135,0.097556,230,0.5,16,30,21,3
0.0135,0.108,210,0.75,16,31,19,4
0.0135,0.119164,150,1,16,32,13,5
0.0135,0.119164,160,1,16,32,14,5
0.0135,0.119164,170,1,16,32,15,5
0.0135,0.119164,190,0.25,16,32,17,2
0.0135,0.131072,160,0.5,16,33,14,3
0.0135,0.131072,170,0.75,16,33,15,4
0.0135,0.131072,180,1,16,33,16,5
0.0135,0.131072,200,0.25,16,33,18,2
0.0135,0.143748,140,1,16,34,12,5
0.0135,0.143748,150,1,16,34,13,5
0.0135,0.143748,160,1,16,34,14,5
0.0135,0.157216,130,1,16,35,11,5
0.0135,0.157216,140,1,16,35,12,5
0.0135,0.157216,150,0.5,16,35,13,3
0.0135,0.157216,190,0,16,35,17,1
0.0135,0.1715,120,1,16,36,10,5
0.0135,0.1715,140,0.5,16,36,12,3
0.0135,0.1715,140,1,16,36,12,5
0.0135,0.186624,130,1,16,37,11,5
0.0135,0.186624,140,0.75,16,37,12,4
0.0135,0.202612,120,1,16,38,10,5
0.0135,0.202612,130,1,16,38,11,5
0.0135,0.202612,180,0.5,16,38,16,3
0.0135,0.219488,110,1,16,39,9,5
0.0135,0.219488,120,1,16,39,10,5
0.0135,0.219488,170,0.5,16,39,15,3
0.0135,0.237276,100,1,16,40,8,5
0.0135,0.237276,110,1,16,40,9,5
0.0135,0.237276,120,0.75,16,40,10,4
0.0135,0.237276,120,1,16,40,10,5
0.0135,0.256,100,1,16,41,8,5
0.0135,0.256,110,1,16,41,9,5
0.0135,0.256,120,1,16,41,10,5
0.0135,0.256,140,0.5,16,41,12,3
0.0135,0.275684,90,1,16,42,7,5
0.0135,0.275684,100,1,16,42,8,5
0.0135,0.296352,90,1,16,43,7,5
0.0135,0.296352,100,1,16,43,8,5
0.0135,0.318028,90,1,16,44,7,5
0.0135,0.318028,100,1,16,44,8,5
0.0135,0.318028,110,0.75,16,44,9,4
0.0135,0.340736,80,1,16,45,6,5
0.0135,0.340736,90,1,16,45,7,5
0.0135,0.3645,80,0.75,16,46,6,4
0.0135,0.3645,80,1,16,46,6,5
0.0135,0.389344,70,1,16,47,5,5
0.0135,0.389344,80,0.75,16,47,6,4
0.0135,0.389344,80,1,16,47,6,5
0.0135,0.389344,100,1,16,47,8,5
0.0135,0.415292,70,1,16,48,5,5
0.0135,0.415292,90,1,16,48,7,5
0.0135,0.442368,70,1,16,49,5,5
0.0135,0.470596,60,1,16,50,4,5
0.0135,0.470596,70,0.75,16,50,5,4
0.0135,0.470596,70,1,16,50,5,5
0.0135,0.470596,110,0.5,16,50,9,3
0.0135,0.5,60,1,16,51,4,5
0.0135,0.5,70,1,16,51,5,5
0.0135,0.5,80,1,16,51,6,5
0.016384,0.048668,210,1,17,24,19,5
0.016384,0.048668,270,0.75,17,24,25,4
0.016384,0.055296,220,1,17,25,20,5
0.016384,0.055296,240,0.75,17,25,22,4
0.016384,0.055296,260,0.75,17,25,24,4
0.016384,0.055296,260,1,17,25,24,5
0.016384,0.055296,270,1,17,25,25,5
0.016384,0.055296,280,0.75,17,25,26,4
0.016384,0.0625,230,1,17,26,21,5
0.016384,0.0625,260,0.5,17,26,24,3
0.016384,0.0625,260,1,17,26,24,5
0.016384,0.0625,270,0.75,17,26,25,4
0.016384,0.0625,270,1,17,26,25,5
0.016384,0.0625,280,1,17,26,26,5
0.016384,0.0625,300,0.5,17,26,28,3
0.016384,0.0625,310,0.5,17,26,29,3
0.016384,0.070304,190,1,17,27,17,5
0.016384,0.070304,200,1,17,27,18,5
0.016384,0.070304,210,0.5,17,27,19,3
0.016384,0.070304,220,0.5,17,27,20,3
0.016384,0.070304,220,1,17,27,20,5
0.016384,0.070304,230,0.75,17,27,21,4
0.016384,0.070304,230,1,17,27,21,5
0.016384,0.070304,270,0.5,17,27,25,3
0.016384,0.070304,280,0.5,17,27,26,3
0.016384,0.078732,180,1,17,28,16,5
0.016384,0.078732,190,0.75,17,28,17,4
0.016384,0.078732,190,1,17,28,17,5
0.016384,0.078732,220,0.75,17,28,20,4
0.016384,0.078732,230,0.75,17,28,21,4
0.016384,0.078732,240,1,17,28,22,5
0.016384,0.078732,260,0.25,17,28,24,2
0.016384,0.087808,210,0.75,17,29,19,4
0.016384,0.087808,210,1,17,29,19,5
0.016384,0.087808,220,0.25,17,29,20,2
0.016384,0.087808,240,0.75,17,29,22,4
0.016384,0.087808,250,0.5,17,29,23,3
0.016384,0.097556,170,1,17,30,15,5
0.016384,0.097556,180,0.75,17,30,16,4
0.016384,0.097556,180,1,17,30,16,5
0.016384,0.097556,210,0.75,17,30,19,4
0.016384,0.097556,220,0.25,17,30,20,2
0.016384,0.108,190,0.75,17,31,17,4
0.016384,0.108,200,1,17,31,18,5
0.016384,0.108,230,0.75,17,31,21,4
0.016384,0.119164,160,0.5,17,32,14,3
0.016384,0.119164,160,1,17,32,14,5
0.016384,0.119164,180,0.5,17,32,16,3
0.016384,0.119164,180,1,17,32,16,5
0.016384,0.119164,210,0.75,17,32,19,4
0.016384,0.131072,150,0.5,17,33,13,3
0.016384,0.131072,150,0.75,17,33,13,4
0.016384,0.131072,150,1,17,33,13,5
0.016384,0.131072,190,0.25,17,33,17,2
0.016384,0.131072,220,0.5,17,33,20,3
0.016384,0.143748,140,1,17,34,12,5
0.016384,0.143748,150,0.75,17,34,13,4
0.016384,0.143748,150,1,17,34,13,5
0.016384,0.143748,190,0.75,17,34,17,4
0.016384,0.143748,200,0.5,17,34,18,3
0.016384,0.157216,220,0.5,17,35,20,3
0.016384,0.1715,130,1,17,36,11,5
0.016384,0.1715,140,1,17,36,12,5
0.016384,0.1715,160,0.5,17,36,14,3
0.016384,0.1715,170,0.5,17,36,15,3
0.016384,0.1715,180,0.5,17,36,16,3
0.016384,0.186624,120,1,17,37,10,5
0.016384,0.186624,130,0.75,17,37,11,4
0.016384,0.186624,130,1,17,37,11,5
0.016384,0.186624,180,0.75,17,37,16,4
0.016384,0.202612,110,1,17,38,9,5
0.016384,0.202612,120,0.75,17,38,10,4
0.016384,0.202612,130,0.75,17,38,11,4
0.016384,0.202612,130,1,17,38,11,5
0.016384,0.202612,150,0.25,17,38,13,2
0.016384,0.202612,150,0.75,17,38,13,4
0.016384,0.202612,190,0.5,17,38,17,3
0.016384,0.219488,110,1,17,39,9,5
0.016384,0.219488,120,1,17,39,10,5
0.016384,0.237276,100,1,17,40,8,5
0.016384,0.237276,110,1,17,40,9,5
0.016384,0.237276,120,0.75,17,40,10,4
0.016384,0.256,100,1,17,41,8,5
0.016384,0.256,110,0.75,17,41,9,4
0.016384,0.256,110,1,17,41,9,5
0.016384,0.256,120,0.5,17,41,10,3
0.016384,0.256,140,1,17,41,12,5
0.016384,0.275684,90,1,17,42,7,5
0.016384,0.275684,100,1,17,42,8,5
0.016384,0.275684,110,1,17,42,9,5
0.016384,0.296352,90,1,17,43,7,5
0.016384,0.296352,130,0.5,17,43,11,3
0.016384,0.318028,80,1,17,44,6,5
0.016384,0.318028,90,1,17,44,7,5
0.016384,0.318028,100,0.5,17,44,8,3
0.016384,0.318028,110,0.5,17,44,9,3
0.016384,0.318028,110,1,17,44,9,5
0.016384,0.318028,140,0.5,17,44,12,3
0.016384,0.340736,80,1,17,45,6,5
0.016384,0.340736,90,1,17,45,7,5
0.016384,0.340736,110,1,17,45,9,5
0.016384,0.3645,80,0.75,17,46,6,4
0.016384,0.3645,80,1,17,46,6,5
0.016384,0.3645,120,0.5,17,46,10,3
0.016384,0.389344,70,1,17,47,5,5
0.016384,0.389344,80,0.75,17,47,6,4
0.016384,0.389344,80,1,17,47,6,5
0.016384,0.415292,70,1,17,48,5,5
0.016384,0.442368,70,1,17,49,5,5
0.016384,0.442368,80,0.5,17,49,6,3
0.016384,0.470596,60,1,17,50,4,5
0.016384,0.470596,70,0.75,17,50,5,4
0.016384,0.470596,70,1,17,50,5,5
0.016384,0.5,60,1,17,51,4,5
0.016384,0.5,70,1,17,51,5,5
0.016384,0.5,80,1,17,51,6,5
0.019652,0.042592,220,1,18,23,20,5
0.019652,0.048668,230,1,18,24,21,5
0.019652,0.048668,240,0.75,18,24,22,4
0.019652,0.048668,250,0.75,18,24,23,4
0.019652,0.048668,260,0.5,18,24,24,3
0.019652,0.048668,280,0.5,18,24,26,3
0.019652,0.048668,280,0.75,18,24,26,4
0.019652,0.048668,280,1,18,24,26,5
0.019652,0.055296,240,1,18,25,22,5
0.019652,0.055296,270,0.75,18,25,25,4
0.019652,0.055296,290,0.75,18,25,27,4
0.019652,0.055296,300,1,18,25,28,5
0.019652,0.0625,220,0.75,18,26,20,4
0.019652,0.0625,220,1,18,26,20,5
0.019652,0.0625,230,0.75,18,26,21,4
0.019652,0.0625,240,0.5,18,26,22,3
0.019652,0.0625,240,0.75,18,26,22,4
0.019652,0.0625,240,1,18,26,22,5
0.019652,0.0625,260,0.75,18,26,24,4
0.019652,0.0625,260,1,18,26,24,5
0.019652,0.0625,270,0.75,18,26,25,4
0.019652,0.0625,270,1,18,26,25,5
0.019652,0.070304,220,0.75,18,27,20,4
0.019652,0.070304,240,0.75,18,27,22,4
0.019652,0.070304,240,1,18,27,22,5
0.019652,0.070304,250,0.5,18,27,23,3
0.019652,0.070304,250,1,18,27,23,5
0.019652,0.078732,230,0.75,18,28,21,4
0.019652,0.078732,260,0.5,18,28,24,3
0.019652,0.087808,190,0.5,18,29,17,3
0.019652,0.087808,220,0.75,18,29,20,4
0.019652,0.087808,240,0.25,18,29,22,2
0.019652,0.097556,170,1,18,30,15,5
0.019652,0.097556,220,1,18,30,20,5
0.019652,0.097556,230,0.5,18,30,21,3
0.019652,0.108,150,1,18,31,13,5
0.019652,0.108,160,1,18,31,14,5
0.019652,0.108,170,0.5,18,31,15,3
0.019652,0.108,170,0.75,18,31,15,4
0.019652,0.119164,150,0.75,18,32,13,4
0.019652,0.119164,160,1,18,32,14,5
0.019652,0.119164,230,0.5,18,32,21,3
0.019652,0.119164,230,0.75,18,32,21,4
0.019652,0.131072,160,1,18,33,14,5
0.019652,0.131072,170,0.25,18,33,15,2
0.019652,0.143748,140,1,18,34,12,5
0.019652,0.143748,150,1,18,34,13,5
0.019652,0.143748,170,0.25,18,34,15,2
0.019652,0.143748,180,1,18,34,16,5
0.019652,0.157216,140,1,18,35,12,5
0.019652,0.157216,150,0.75,18,35,13,4
0.019652,0.157216,180,0,18,35,16,1
0.019652,0.1715,130,0.75,18,36,11,4
0.019652,0.1715,130,1,18,36,11,5
0.019652,0.1715,140,1,18,36,12,5
0.019652,0.186624,120,1,18,37,10,5
0.019652,0.186624,130,0.75,18,37,11,4
0.019652,0.186624,130,1,18,37,11,5
0.019652,0.202612,120,1,18,38,10,5
0.019652,0.202612,130,1,18,38,11,5
0.019652,0.202612,180,0.75,18,38,16,4
0.019652,0.219488,110,1,18,39,9,5
0.019652,0.219488,120,1,18,39,10,5
0.019652,0.237276,100,1,18,40,8,5
0.019652,0.237276,110,0.75,18,40,9,4
0.019652,0.237276,110,1,18,40,9,5
0.019652,0.237276,130,1,18,40,11,5
0.019652,0.237276,150,0.75,18,40,13,4
0.019652,0.256,100,1,18,41,8,5
0.019652,0.256,110,1,18,41,9,5
0.019652,0.275684,90,1,18,42,7,5
0.019652,0.275684,100,1,18,42,8,5
0.019652,0.275684,110,0.5,18,42,9,3
0.019652,0.296352,90,1,18,43,7,5
0.019652,0.296352,100,0.75,18,43,8,4
0.019652,0.296352,100,1,18,43,8,5
0.019652,0.318028,80,1,18,44,6,5
0.019652,0.318028,90,0.75,18,44,7,4
0.019652,0.318028,90,1,18,44,7,5
0.019652,0.318028,140,0.75,18,44,12,4
0.019652,0.340736,80,1,18,45,6,5
0.019652,0.340736,90,0.75,18,45,7,4
0.019652,0.340736,90,1,18,45,7,5
0.019652,0.3645,80,0.75,18,46,6,4
0.019652,0.3645,80,1,18,46,6,5
0.019652,0.389344,70,1,18,47,5,5
0.019652,0.389344,80,0.75,18,47,6,4
0.019652,0.389344,80,1,18,47,6,5
0.019652,0.389344,90,1,18,47,7,5
0.019652,0.389344,110,0.5,18,47,9,3
0.019652,0.389344,110,0.75,18,47,9,4
0.019652,0.415292,70,1,18,48,5,5
0.019652,0.442368,70,0.75,18,49,5,4
0.019652,0.442368,70,1,18,49,5,5
0.019652,0.442368,80,0.5,18,49,6,3
0.019652,0.442368,80,1,18,49,6,5
0.019652,0.470596,60,1,18,50,4,5
0.019652,0.470596,70,0.75,18,50,5,4
0.019652,0.470596,70,1,18,50,5,5
0.019652,0.470596,80,1,18,50,6,5
0.019652,0.5,60,1,18,51,4,5
0.019652,0.5,70,1,18,51,5,5
0.019652,0.5,80,1,18,51,6,5
0.023328,0.023328,280,0.5,19,19,26,3
0.023328,0.037044,290,1,19,22,27,5
0.023328,0.048668,210,1,19,24,19,5
0.023328,0.048668,230,0.75,19,24,21,4
0.023328,0.048668,240,1,19,24,22,5
0.023328,0.048668,270,1,19,24,25,5
0.023328,0.048668,290,0.75,19,24,27,4
0.023328,0.048668,300,0.75,19,24,28,4
0.023328,0.055296,200,1,19,25,18,5
0.023328,0.055296,250,0.5,19,25,23,3
0.023328,0.055296,250,1,19,25,23,5
0.023328,0.055296,260,0.75,19,25,24,4
0.023328,0.055296,260,1,19,25,24,5
0.023328,0.055296,280,0.75,19,25,26,4
0.023328,0.055296,290,0.5,19,25,27,3
0.023328,0.0625,210,0.75,19,26,19,4
0.023328,0.0625,250,1,19,26,23,5
0.023328,0.0625,280,0.5,19,26,26,3
0.023328,0.070304,190,0.75,19,27,17,4
0.023328,0.070304,240,1,19,27,22,5
0.023328,0.070304,250,0.75,19,27,23,4
0.023328,0.070304,250,1,19,27,23,5
0.023328,0.070304,260,0.5,19,27,24,3
0.023328,0.070304,280,0.25,19,27,26,2
0.023328,0.078732,200,1,19,28,18,5
0.023328,0.078732,230,0.5,19,28,21,3
0.023328,0.078732,260,0.25,19,28,24,2
0.023328,0.087808,180,0.75,19,29,16,4
0.023328,0.087808,200,1,19,29,18,5
0.023328,0.087808,210,0.5,19,29,19,3
0.023328,0.087808,220,0.5,19,29,20,3
0.023328,0.097556,180,0.5,19,30,16,3
0.023328,0.097556,180,1,19,30,16,5
0.023328,0.097556,190,0.5,19,30,17,3
0.023328,0.097556,190,1,19,30,17,5
0.023328,0.097556,200,0.5,19,30,18,3
0.023328,0.097556,230,0.75,19,30,21,4
0.023328,0.108,170,1,19,31,15,5
0.023328,0.108,180,0.25,19,31,16,2
0.023328,0.108,230,0.5,19,31,21,3
0.023328,0.119164,140,0.75,19,32,12,4
0.023328,0.119164,160,1,19,32,14,5
0.023328,0.119164,170,0.75,19,32,15,4
0.023328,0.119164,170,1,19,32,15,5
0.023328,0.119164,190,1,19,32,17,5
0.023328,0.119164,230,0.5,19,32,21,3
0.023328,0.131072,130,1,19,33,11,5
0.023328,0.131072,140,1,19,33,12,5
0.023328,0.131072,150,1,19,33,13,5
0.023328,0.131072,160,0.5,19,33,14,3
0.023328,0.131072,160,0.75,19,33,14,4
0.023328,0.131072,160,1,19,33,14,5
0.023328,0.131072,180,0.25,19,33,16,2
0.023328,0.143748,150,1,19,34,13,5
0.023328,0.143748,160,0.5,19,34,14,3
0.023328,0.143748,170,0.25,19,34,15,2
0.023328,0.143748,170,0.5,19,34,15,3
0.023328,0.143748,200,0,19,34,18,1
0.023328,0.143748,210,0.5,19,34,19,3
0.023328,0.157216,130,1,19,35,11,5
0.023328,0.157216,140,0.75,19,35,12,4
0.023328,0.157216,140,1,19,35,12,5
0.023328,0.157216,150,1,19,35,13,5
0.023328,0.157216,160,0.25,19,35,14,2
0.023328,0.157216,170,0.25,19,35,15,2
0.023328,0.157216,190,0.5,19,35,17,3
0.023328,0.157216,200,0.75,19,35,18,4
0.023328,0.1715,120,1,19,36,10,5
0.023328,0.1715,130,1,19,36,11,5
0.023328,0.1715,140,0.75,19,36,12,4
0.023328,0.1715,140,1,19,36,12,5
0.023328,0.1715,150,0.75,19,36,13,4
0.023328,0.1715,160,0.75,19,36,14,4
0.023328,0.186624,120,1,19,37,10,5
0.023328,0.186624,130,0.5,19,37,11,3
0.023328,0.186624,130,1,19,37,11,5
0.023328,0.186624,140,1,19,37,12,5
0.023328,0.186624,150,0.5,19,37,13,3
0.023328,0.202612,110,1,19,38,9,5
0.023328,0.202612,120,1,19,38,10,5
0.023328,0.202612,130,1,19,38,11,5
0.023328,0.202612,140,1,19,38,12,5
0.023328,0.219488,110,1,19,39,9,5
0.023328,0.219488,120,1,19,39,10,5
0.023328,0.219488,130,0.75,19,39,11,4
0.023328,0.219488,130,1,19,39,11,5
0.023328,0.219488,140,0.5,19,39,12,3
0.023328,0.219488,140,1,19,39,12,5
0.023328,0.219488,150,0.5,19,39,13,3
0.023328,0.237276,100,1,19,40,8,5
0.023328,0.237276,110,1,19,40,9,5
0.023328,0.237276,120,0.75,19,40,10,4
0.023328,0.237276,120,1,19,40,10,5
0.023328,0.237276,130,0.75,19,40,11,4
0.023328,0.256,90,1,19,41,7,5
0.023328,0.256,100,1,19,41,8,5
0.023328,0.256,110,1,19,41,9,5
0.023328,0.256,120,0.75,19,41,10,4
0.023328,0.256,120,1,19,41,10,5
0.023328,0.256,130,1,19,41,11,5
0.023328,0.275684,90,1,19,42,7,5
0.023328,0.275684,100,1,19,42,8,5
0.023328,0.275684,110,1,19,42,9,5
0.023328,0.296352,90,1,19,43,7,5
0.023328,0.296352,100,1,19,43,8,5
0.023328,0.296352,110,0.75,19,43,9,4
0.023328,0.296352,110,1,19,43,9,5
0.023328,0.296352,130,0.75,19,43,11,4
0.023328,0.296352,140,0.5,19,43,12,3
0.023328,0.318028,80,1,19,44,6,5
0.023328,0.318028,90,0.75,19,44,7,4
0.023328,0.318028,90,1,19,44,7,5
0.023328,0.318028,100,1,19,44,8,5
0.023328,0.340736,80,1,19,45,6,5
0.023328,0.340736,90,1,19,45,7,5
0.023328,0.340736,100,1,19,45,8,5
0.023328,0.3645,80,0.75,19,46,6,4
0.023328,0.3645,80,1,19,46,6,5
0.023328,0.3645,100,0.75,19,46,8,4
0.023328,0.389344,70,1,19,47,5,5
0.023328,0.389344,80,0.75,19,47,6,4
0.023328,0.389344,80,1,19,47,6,5
0.023328,0.415292,70,1,19,48,5,5
0.023328,0.442368,70,0.75,19,49,5,4
0.023328,0.442368,70,1,19,49,5,5
0.023328,0.442368,80,0.5,19,49,6,3
0.023328,0.442368,90,1,19,49,7,5
0.023328,0.470596,60,1,19,50,4,5
0.023328,0.470596,70,0.75,19,50,5,4
0.023328,0.470596,70,1,19,50,5,5
0.023328,0.5,60,1,19,51,4,5
0.023328,0.5,70,1,19,51,5,5
0.023328,0.5,80,0.25,19,51,6,2
0.023328,0.5,80,1,19,51,6,5
0.027436,0.042592,220,1,20,23,20,5
0.027436,0.042592,250,0.75,20,23,23,4
0.027436,0.042592,250,1,20,23,23,5
0.027436,0.048668,240,0.75,20,24,22,4
0.027436,0.048668,260,1,20,24,24,5
0.027436,0.048668,280,0.75,20,24,26,4
0.027436,0.048668,280,1,20,24,26,5
0.027436,0.055296,240,0.75,20,25,22,4
0.027436,0.055296,250,1,20,25,23,5
0.027436,0.055296,270,0.75,20,25,25,4
0.027436,0.055296,320,0.5,20,25,30,3
0.027436,0.0625,230,1,20,26,21,5
0.027436,0.0625,270,0.5,20,26,25,3
0.027436,0.0625,290,0.25,20,26,27,2
0.027436,0.070304,170,1,20,27,15,5
0.027436,0.070304,210,1,20,27,19,5
0.027436,0.070304,220,0.75,20,27,20,4
0.027436,0.070304,240,0.5,20,27,22,3
0.027436,0.070304,250,0.5,20,27,23,3
0.027436,0.078732,180,0.75,20,28,16,4
0.027436,0.078732,180,1,20,28,16,5
0.027436,0.078732,190,0.75,20,28,17,4
0.027436,0.078732,200,0.5,20,28,18,3
0.027436,0.078732,210,1,20,28,19,5
0.027436,0.078732,230,1,20,28,21,5
0.027436,0.078732,250,0.75,20,28,23,4
0.027436,0.087808,190,1,20,29,17,5
0.027436,0.097556,160,0.75,20,30,14,4
0.027436,0.097556,170,0.5,20,30,15,3
0.027436,0.097556,170,0.75,20,30,15,4
0.027436,0.097556,170,1,20,30,15,5
0.027436,0.097556,180,0.75,20,30,16,4
0.027436,0.097556,180,1,20,30,16,5
0.027436,0.097556,200,1,20,30,18,5
0.027436,0.097556,210,1,20,30,19,5
0.027436,0.097556,230,1,20,30,21,5
0.027436,0.097556,240,0.25,20,30,22,2
0.027436,0.108,140,1,20,31,12,5
0.027436,0.108,170,0.5,20,31,15,3
0.027436,0.108,170,1,20,31,15,5
0.027436,0.108,180,0.5,20,31,16,3
0.027436,0.108,190,0.25,20,31,17,2
0.027436,0.108,190,0.5,20,31,17,3
0.027436,0.108,190,1,20,31,17,5
0.027436,0.119164,160,0.75,20,32,14,4
0.027436,0.119164,170,0.5,20,32,15,3
0.027436,0.119164,170,1,20,32,15,5
0.027436,0.119164,190,0.25,20,32,17,2
0.027436,0.119164,200,0.5,20,32,18,3
0.027436,0.119164,230,0,20,32,21,1
0.027436,0.131072,120,1,20,33,10,5
0.027436,0.131072,150,0.75,20,33,13,4
0.027436,0.131072,150,1,20,33,13,5
0.027436,0.131072,160,0.75,20,33,14,4
0.027436,0.131072,160,1,20,33,14,5
0.027436,0.131072,200,0.5,20,33,18,3
0.027436,0.131072,230,0.5,20,33,21,3
0.027436,0.143748,140,0.75,20,34,12,4
0.027436,0.143748,140,1,20,34,12,5
0.027436,0.143748,150,0.5,20,34,13,3
0.027436,0.143748,150,0.75,20,34,13,4
0.027436,0.143748,150,1,20,34,13,5
0.027436,0.143748,160,1,20,34,14,5
0.027436,0.143748,170,0.5,20,34,15,3
0.027436,0.157216,130,1,20,35,11,5
0.027436,0.157216,140,1,20,35,12,5
0.027436,0.157216,150,0.5,20,35,13,3
0.027436,0.157216,150,1,20,35,13,5
0.027436,0.157216,160,0.75,20,35,14,4
0.027436,0.157216,190,0,20,35,17,1
0.027436,0.1715,130,0.75,20,36,11,4
0.027436,0.1715,130,1,20,36,11,5
0.027436,0.1715,140,0.5,20,36,12,3
0.027436,0.1715,140,1,20,36,12,5
0.027436,0.1715,150,0.25,20,36,13,2
0.027436,0.1715,150,1,20,36,13,5
0.027436,0.1715,160,0.25,20,36,14,2
0.027436,0.186624,110,1,20,37,9,5
0.027436,0.186624,120,1,20,37,10,5
0.027436,0.186624,130,1,20,37,11,5
0.027436,0.186624,160,0.75,20,37,14,4
0.027436,0.186624,170,0.25,20,37,15,2
0.027436,0.202612,110,1,20,38,9,5
0.027436,0.202612,120,1,20,38,10,5
0.027436,0.202612,130,0.75,20,38,11,4
0.027436,0.202612,130,1,20,38,11,5
0.027436,0.219488,110,1,20,39,9,5
0.027436,0.219488,120,1,20,39,10,5
0.027436,0.219488,140,0.25,20,39,12,2
0.027436,0.237276,100,1,20,40,8,5
0.027436,0.237276,110,0.75,20,40,9,4
0.027436,0.237276,110,1,20,40,9,5
0.027436,0.237276,130,0.25,20,40,11,2
0.027436,0.237276,130,1,20,40,11,5
0.027436,0.237276,150,0.75,20,40,13,4
0.027436,0.256,90,1,20,41,7,5
0.027436,0.256,100,1,20,41,8,5
0.027436,0.256,110,1,20,41,9,5
0.027436,0.275684,90,1,20,42,7,5
0.027436,0.275684,100,0.75,20,42,8,4
0.027436,0.275684,100,1,20,42,8,5
0.027436,0.275684,110,1,20,42,9,5
0.027436,0.275684,130,0.5,20,42,11,3
0.027436,0.296352,90,1,20,43,7,5
0.027436,0.296352,100,1,20,43,8,5
0.027436,0.296352,110,1,20,43,9,5
0.027436,0.296352,130,0.5,20,43,11,3
0.027436,0.318028,80,1,20,44,6,5
0.027436,0.318028,90,0.75,20,44,7,4
0.027436,0.318028,90,1,20,44,7,5
0.027436,0.318028,110,0.25,20,44,9,2
0.027436,0.340736,80,1,20,45,6,5
0.027436,0.340736,90,0.75,20,45,7,4
0.027436,0.340736,90,1,20,45,7,5
0.027436,0.340736,100,1,20,45,8,5
0.027436,0.340736,110,0.25,20,45,9,2
0.027436,0.3645,80,0.75,20,46,6,4
0.027436,0.3645,80,1,20,46,6,5
0.027436,0.3645,90,1,20,46,7,5
0.027436,0.389344,70,1,20,47,5,5
0.027436,0.389344,80,1,20,47,6,5
0.027436,0.389344,100,0.75,20,47,8,4
0.027436,0.415292,70,1,20,48,5,5
0.027436,0.415292,80,0.5,20,48,6,3
0.027436,0.415292,80,0.75,20,48,6,4
0.027436,0.442368,70,0.75,20,49,5,4
0.027436,0.442368,70,1,20,49,5,5
0.027436,0.442368,80,0.5,20,49,6,3
0.027436,0.442368,90,0.25,20,49,7,2
0.027436,0.470596,60,1,20,50,4,5
0.027436,0.470596,70,1,20,50,5,5
0.027436,0.5,60,1,20,51,4,5
0.027436,0.5,70,1,20,51,5,5
0.027436,0.5,80,1,20,51,6,5
0.032,0.048668,220,1,21,24,20,5
0.032,0.048668,230,0.75,21,24,21,4
0.032,0.048668,250,0.75,21,24,23,4
0.032,0.048668,260,0.75,21,24,24,4
0.032,0.048668,280,0.5,21,24,26,3
0.032,0.048668,280,1,21,24,26,5
0.032,0.055296,210,0.75,21,25,19,4
0.032,0.055296,230,1,21,25,21,5
0.032,0.055296,290,0.5,21,25,27,3
0.032,0.0625,190,1,21,26,17,5
0.032,0.0625,200,0.75,21,26,18,4
0.032,0.0625,200,1,21,26,18,5
0.032,0.0625,220,1,21,26,20,5
0.032,0.0625,230,0.75,21,26,21,4
0.032,0.0625,260,0.5,21,26,24,3
0.032,0.0625,260,0.75,21,26,24,4
0.032,0.0625,270,0.75,21,26,25,4
0.032,0.070304,180,0.75,21,27,16,4
0.032,0.070304,190,1,21,27,17,5
0.032,0.070304,200,0.75,21,27,18,4
0.032,0.070304,210,0.5,21,27,19,3
0.032,0.070304,220,1,21,27,20,5
0.032,0.070304,230,1,21,27,21,5
0.032,0.070304,260,0.25,21,27,24,2
0.032,0.070304,270,0.25,21,27,25,2
0.032,0.078732,160,1,21,28,14,5
0.032,0.078732,240,0.25,21,28,22,2
0.032,0.087808,170,0.75,21,29,15,4
0.032,0.087808,170,1,21,29,15,5
0.032,0.087808,180,0.5,21,29,16,3
0.032,0.087808,180,1,21,29,16,5
0.032,0.087808,190,0.5,21,29,17,3
0.032,0.087808,200,0.5,21,29,18,3
